8	0.9796	0.0003082
8	1.151	0.05723
8	1.142	0.0551
8	1.107	0.0363
8	1.06	0.01388
8	1.185	0.1079
8	1.048	0.007839
8	1.018	0.001333
8	1.244	0.1421
8	1.102	0.03135
8	1.108	0.03771
8	0.9985	0.001381
8	1.285	0.1988
8	1.279	0.2195
8	1.118	0.0428
8	1.219	0.1326
8	1.145	0.05552
8	1.266	0.1699
8	1.137	0.05852
8	1.065	0.01475
8	1.181	0.09273
8	1.258	0.1625
8	1.113	0.0416
8	1.058	0.01254
8	1.082	0.01609
8	1.127	0.04423
8	1.159	0.06429
8	1.121	0.04948
8	1.051	0.00823
8	1.251	0.1509
8	1.075	0.0181
8	1.149	0.06048
8	1.212	0.117
8	1.109	0.03759
8	1.025	0.003877
8	1.009	0.002052
8	1.145	0.05714
8	1.199	0.1101
8	1.115	0.04178
8	1.024	0.001842
8	1.281	0.1934
8	1.089	0.01989
8	1.09	0.0234
8	1.292	0.1966
8	1.118	0.03977
8	1.162	0.06702
8	1.093	0.02505
8	1.078	0.01624
8	1.159	0.0706
8	1.025	0.003167
8	1.053	0.01317
8	1.319	0.2205
8	1.187	0.1117
8	1.129	0.0521
8	1.13	0.05185
8	1.075	0.01712
8	1.131	0.05381
8	1.265	0.1753
8	1.211	0.1275
8	1.034	0.003886
8	1.146	0.05629
8	0.9857	0.0006542
8	1.048	0.007221
8	1.204	0.1145
8	1.062	0.01404
8	1.128	0.04882
8	1.04	0.005848
8	1.22	0.1344
8	1.152	0.06748
8	1.124	0.05203
8	1.08	0.01809
8	1.113	0.03979
8	1.234	0.1229
8	1.099	0.02853
8	1.273	0.1915
8	1.25	0.1677
8	1.397	0.2989
8	1.251	0.1428
8	1.093	0.02424
8	1.067	0.01449
8	1.214	0.1096
8	1.022	0.005146
8	1.196	0.1099
8	1.087	0.02049
8	1.164	0.07621
8	1.381	0.276
8	1.116	0.04205
8	1.266	0.1758
8	1.153	0.06486
8	1.163	0.073
8	1.058	0.0125
8	1.089	0.01761
8	1.118	0.04166
8	1.095	0.02748
8	1.028	0.00179
8	1.191	0.104
8	1.235	0.1298
8	1.14	0.05159
8	1.029	0.005521
8	1.211	0.1199
8	1.084	0.01598
8	1.105	0.03559
8	1.018	0.002524
8	1.21	0.1041
8	1.131	0.04951
8	1.095	0.02849
8	1.115	0.04112
8	1.19	0.1035
8	1.085	0.01963
8	1.069	0.01612
8	1.003	0.001254
8	1.285	0.198
8	1.046	0.01041
8	1.157	0.06861
8	1.268	0.1755
8	1.143	0.0537
8	1.023	0.001408
8	1.004	0.001517
8	1.101	0.02997
8	1.13	0.04774
8	1.041	0.005982
8	1.166	0.0743
8	1.022	0.001153
8	1.129	0.05378
8	1.104	0.03284
8	1.067	0.01514
8	1.335	0.2353
8	1.186	0.09011
8	1.122	0.04096
8	1.292	0.199
8	1.038	0.004986
8	0.9704	4.59e-05
8	1.16	0.07334
8	1.095	0.02768
8	0.9869	0.0004881
8	1.053	0.0135
8	1.157	0.07156
8	1.106	0.034
8	1.068	0.01764
8	1.132	0.05414
8	1.04	0.008209
8	1.027	0.001789
8	1.227	0.12
8	1.152	0.06906
8	1.217	0.1241
8	1.143	0.05589
8	1.004	0.002124
8	1.061	0.0129
8	1.1	0.02598
8	1.006	0.002295
8	1.216	0.1241
8	1.065	0.01563
8	1.075	0.01682
8	1.295	0.1956
8	1.204	0.11
8	1.149	0.06074
8	1.105	0.03537
8	1.341	0.24
8	1.11	0.03867
8	1.038	0.005928
8	1.21	0.1155
8	1.02	0.002872
8	0.9089	0.0001627
8	1.275	0.1735
8	1.094	0.02943
8	0.9348	-7.481e-05
8	1.086	0.02103
8	1.225	0.1237
8	1.102	0.03219
8	1.045	0.006386
8	1.19	0.1011
8	1.229	0.1192
8	1.113	0.04076
8	1.101	0.03004
8	1.13	0.05002
8	1.264	0.1876
8	1.056	0.01041
8	1.15	0.05898
8	1.139	0.05417
8	1.105	0.03406
8	1.139	0.05305
8	0.9413	-0.0002168
8	1.098	0.02776
8	1.13	0.04756
8	1.2	0.1116
8	1.191	0.1058
8	0.9976	0.001208
