1.33442	0.143774
1.04094	0.00390112
1.59642	0.396503
0.76537	6.74549e-08
1.4199	0.222387
0.407554	1.113e-29
0.772023	1.03093e-07
1.53112	0.331449
1.63626	0.436301
0.897079	5.43937e-05
1.26919	0.0913587
0.896098	5.23458e-05
1.14367	0.0238621
1.11578	0.0157613
1.10694	0.0136696
1.03759	0.00362439
1.06938	0.00699573
1.11124	0.01466
0.639257	2.00788e-12
1.43883	0.240638
0.702384	6.85903e-10
0.637716	1.70989e-12
0.952941	0.000385351
0.892345	4.5137e-05
0.715431	1.94398e-09
0.974555	0.000736664
0.939287	0.000248348
1.15311	0.0271497
1.25071	0.0783435
1.37315	0.178419
2.00002	0.800022
1.00914	0.00185842
0.710999	1.37245e-09
0.917754	0.000118114
1.04346	0.00412058
1.3769	0.181878
1.22249	0.0603777
0.771875	1.02138e-07
1.80628	0.606284
0.623848	3.85733e-13
0.917917	0.00011881
1.0183	0.00232466
1.35366	0.16073
0.922283	0.00013883
1.64785	0.447875
0.898533	5.75605e-05
1.29998	0.114977
0.927946	0.000169239
0.731446	6.5236e-09
0.812235	1.08003e-06
1.25088	0.0784596
1.44503	0.246653
0.724255	3.82211e-09
0.807502	8.34166e-07
1.41272	0.215523
0.69946	5.39265e-10
1.51534	0.315787
1.07348	0.00756774
0.678686	9.02408e-11
0.811483	1.03693e-06
1.2119	0.0542785
0.802697	6.38704e-07
0.929757	0.000180136
0.875498	2.25841e-05
1.14777	0.0252536
0.928868	0.000174714
0.563267	2.07177e-16
1.16293	0.0308796
0.826932	2.33997e-06
1.18248	0.039257
1.16706	0.0325449
0.862314	1.27179e-05
1.38205	0.18664
1.16132	0.0302469
0.724854	3.99854e-09
1.62154	0.421594
1.52099	0.321389
1.01064	0.00192882
0.942297	0.000274169
1.25937	0.0843278
0.679958	1.01087e-10
1.61474	0.414802
1.82032	0.620321
0.872266	1.96717e-05
1.15339	0.0272527
0.630137	7.65302e-13
0.75593	3.62727e-08
1.36745	0.173204
1.18984	0.0427441
1.34587	0.153801
1.78916	0.589161
1.69201	0.492025
0.743937	1.59653e-08
0.978759	0.000830261
0.875421	2.25107e-05
1.38333	0.187832
1.34715	0.154935
0.841849	4.9131e-06
1.10881	0.0140939
1.63615	0.436186
1.23958	0.0709732
1.63302	0.433062
0.89968	6.0176e-05
1.65328	0.453309
0.853313	8.44757e-06
1.66005	0.460074
0.96498	0.000556703
0.617434	1.88509e-13
1.64139	0.441421
0.917806	0.000118337
1.61558	0.415634
1.49746	0.298088
0.7085	1.12486e-09
1.1832	0.0395917
1.04015	0.00383488
0.683821	1.42229e-10
0.942283	0.000274038
1.61984	0.419896
1.16132	0.0302464
0.660058	1.6047e-11
1.3325	0.142117
1.29312	0.109521
0.834657	3.45395e-06
0.949111	0.000341495
1.34613	0.154029
1.2601	0.0848397
1.41253	0.215347
1.03073	0.00310726
1.33013	0.140074
0.92248	0.000139803
0.803164	6.55629e-07
1.29924	0.114387
0.555717	7.10584e-17
1.18038	0.0382955
1.11983	0.0167951
0.975057	0.000747348
0.890021	4.1135e-05
0.973415	0.000712908
1.22623	0.0626207
1.08056	0.00863814
1.1664	0.0322727
1.24283	0.0730893
0.9096	8.76484e-05
1.63987	0.439903
1.01351	0.00207024
1.31397	0.126406
0.703566	7.55379e-10
1.21265	0.0546952
1.92497	0.724974
0.637508	1.6731e-12
0.536488	4.00546e-18
1.08232	0.00892248
0.974879	0.000743552
0.723416	3.58757e-09
0.664653	2.48506e-11
0.717205	2.23108e-09
1.36327	0.169394
0.951361	0.000366693
1.22026	0.0590619
0.821399	1.75793e-06
1.18813	0.0419181
0.726232	4.43373e-09
1.16163	0.0303685
0.53118	1.7399e-18
1.27023	0.0921185
1.24445	0.0741537
1.26688	0.0896855
1.02576	0.00277194
1.01	0.00189856
1.03518	0.00343588
1.16615	0.0321726
0.989134	0.00110571
0.789339	2.96217e-07
0.813351	1.14709e-06
1.14403	0.0239801
1.78745	0.587453
1.77002	0.570025
1.52225	0.322638
1.5181	0.318521
0.887535	3.72102e-05
1.49021	0.290925
1.02577	0.00277267
1.1624	0.0306718
0.903559	6.98289e-05
1.15227	0.0268441
0.937075	0.000230755
1.20044	0.0480846
1.22652	0.0627931
0.916878	0.000114441
1.28749	0.105131
0.871516	1.9047e-05
0.745185	1.74191e-08
1.01051	0.00192288
1.19073	0.0431782
2.13179	0.931794
1.00121	0.00152033
1.53094	0.331274
1.18477	0.040323
0.860565	1.1759e-05
0.955019	0.00041114
1.52033	0.320733
1.22506	0.061911
1.42805	0.230221
0.654456	9.31733e-12
0.508629	4.08901e-20
1.20082	0.0482831
0.830403	2.79132e-06
0.816597	1.36479e-06
0.737238	9.93095e-09
0.671672	4.77727e-11
0.717299	2.24733e-09
1.22238	0.060312
1.43138	0.233429
1.14738	0.0251181
1.27295	0.0941203
1.24325	0.0733606
2.12995	0.929954
0.784698	2.2474e-07
1.50422	0.304774
0.977497	0.000801141
0.967225	0.000595074
1.39967	0.203139
1.50003	0.300633
0.786025	2.43328e-07
0.881412	2.89483e-05
1.22834	0.0639054
1.1745	0.0356855
1.94857	0.748569
1.24152	0.0722283
0.790748	3.21824e-07
0.734757	8.30438e-09
1.75864	0.558644
0.803861	6.81672e-07
0.906424	7.78286e-05
1.44442	0.246063
1.08319	0.00906523
1.52837	0.328715
1.15958	0.0295708
0.921079	0.000133031
1.18459	0.0402372
1.97105	0.771045
1.24642	0.0754585
0.825803	2.20849e-06
1.21513	0.056098
1.5766	0.376737
0.526616	8.37253e-19
1.22382	0.0611728
1.33483	0.144128
1.19133	0.0434722
0.997716	0.00138883
1.66205	0.462069
1.29077	0.107679
0.572316	7.16682e-16
1.04237	0.00402436
0.692958	3.12831e-10
1.38447	0.188888
1.04795	0.00453538
0.949365	0.00034426
1.12757	0.0188982
0.762177	5.48221e-08
2.06908	0.869076
1.10135	0.0124568
1.84449	0.644495
1.31387	0.126325
1.30983	0.122986
1.00209	0.00155536
1.3826	0.187155
1.58085	0.380973
1.6532	0.453221
0.757168	3.93982e-08
0.772953	1.09302e-07
1.07541	0.00784863
1.38992	0.193972
1.63711	0.437146
0.901987	6.57608e-05
0.749763	2.38954e-08
1.10299	0.0128051
1.5652	0.365365
1.07613	0.00795547
1.08301	0.00903573
1.16279	0.0308246
1.02255	0.00257122
1.13097	0.0198802
0.67184	4.85166e-11
1.24745	0.0761456
0.975079	0.000747824
1.17267	0.0348952
0.925429	0.000155061
1.31664	0.128628
1.05659	0.00542671
1.43811	0.239934
1.41624	0.218882
1.14003	0.0226675
1.04556	0.00431009
0.745267	1.75194e-08
1.26459	0.0880367
1.03235	0.00322355
0.893506	4.72649e-05
1.29261	0.109122
0.949685	0.000347766
0.885846	3.47413e-05
1.95053	0.750533
0.882164	2.98648e-05
1.41491	0.217616
0.801657	6.02451e-07
1.1048	0.0131954
0.547547	2.15118e-17
0.555236	6.62985e-17
1.13159	0.0200647
1.48812	0.288863
1.22387	0.0612011
1.32169	0.132874
0.994614	0.00128016
1.31739	0.129259
1.57056	0.370709
1.07764	0.00818426
0.934056	0.000208529
1.02804	0.00292223
1.17974	0.0380087
1.05	0.00473524
1.32032	0.131715
0.765698	6.89001e-08
1.18563	0.0407264
1.24403	0.0738755
1.23658	0.0690442
0.543202	1.12129e-17
1.01679	0.00224169
0.809297	9.20562e-07
1.73183	0.531834
1.43582	0.237717
1.18459	0.0402372
0.924164	0.000148345
1.33274	0.142321
1.12812	0.019057
1.56603	0.366195
1.07552	0.00786575
1.25879	0.0839202
0.904897	7.34688e-05
0.517937	2.00559e-19
0.588163	5.67862e-15
1.48276	0.283581
0.823022	1.91302e-06
2.81908	1.61908
0.870929	1.85699e-05
1.69178	0.491789
1.26092	0.0854186
0.66593	2.80248e-11
1.46011	0.261354
0.946588	0.000315049
1.20267	0.0492538
1.09639	0.0114491
1.06066	0.00589304
1.3115	0.124363
1.51363	0.314092
0.995946	0.00132593
1.6656	0.465618
1.65819	0.458212
1.09694	0.0115591
1.82574	0.625739
1.02302	0.00260028
1.03789	0.00364847
1.13027	0.0196747
1.27691	0.0970689
0.733588	7.62858e-09
1.87359	0.673595
0.622823	3.44455e-13
1.18708	0.0414178
1.26295	0.0868608
1.03254	0.00323773
1.52911	0.329451
0.99563	0.00131494
0.986268	0.00102281
1.49301	0.293697
0.927049	0.00016406
1.4176	0.220185
1.1523	0.0268565
1.43889	0.240695
1.28807	0.10558
1.18239	0.039215
1.03677	0.0035595
0.93173	0.000192713
1.01089	0.00194066
0.910315	9.00041e-05
1.02378	0.00264678
0.621037	2.82474e-13
1.0336	0.00331631
0.862851	1.3026e-05
1.45515	0.256505
0.956719	0.00043334
1.01545	0.00217017
1.60613	0.406197
1.56428	0.364454
1.79613	0.596127
1.35839	0.164987
1.40339	0.206658
1.10155	0.0124996
1.68546	0.485469
1.23242	0.0664247
1.04861	0.00459912
0.826874	2.33309e-06
1.19414	0.0448675
2.4419	1.2419
2.00167	0.801665
1.03565	0.00347165
0.94214	0.000272767
1.19221	0.0439043
0.989068	0.00110374
1.30649	0.120243
1.4635	0.264669
1.44534	0.246948
0.864236	1.38537e-05
0.878731	2.58857e-05
0.837227	3.92183e-06
1.65931	0.459336
1.82543	0.625429
0.616728	1.74041e-13
0.674515	6.19462e-11
0.727547	4.89099e-09
0.988365	0.00108293
1.02241	0.00256272
1.48068	0.281537
0.794841	4.08405e-07
1.4353	0.237213
1.02456	0.00269573
1.19499	0.0452942
1.25239	0.079491
1.27674	0.0969428
1.15045	0.0261947
1.36504	0.171009
2.06062	0.860622
0.92212	0.000138031
1.16888	0.0332935
0.830902	2.86247e-06
1.78374	0.583744
1.25546	0.0815971
0.95478	0.000408092
1.26888	0.0911335
1.11514	0.0156026
1.1704	0.0339311
0.77232	1.0504e-07
0.704191	7.94802e-10
0.849848	7.18905e-06
1.53301	0.33333
1.50247	0.303041
1.13855	0.0221968
1.50843	0.308945
2.16637	0.966367
0.827488	2.40741e-06
1.24912	0.0772719
1.29263	0.109134
0.738939	1.12165e-08
1.2826	0.101365
1.58752	0.387626
1.03165	0.00317319
1.63798	0.438012
1.84443	0.644433
1.09048	0.010329
1.75224	0.55224
0.652965	8.04618e-12
0.727054	4.71437e-09
0.865529	1.46694e-05
0.817909	1.4632e-06
1.02649	0.00281918
0.956237	0.00042694
1.01082	0.0019376
1.36758	0.173319
1.1882	0.0419505
1.38039	0.185098
