0.0256531	0.0101986	0.0381737
0.0234764	0.0151376	0.0379028
0.0305395	0.00908438	0.0387634
0.0256577	0.012416	0.0380707
0.0350414	0.00457473	0.0394347
0.0245894	0.0102341	0.0379121
0.0367164	0.0103531	0.0396479
0.0306656	0.0116932	0.0387402
0.035058	0.00991022	0.0393622
0.0288184	0.00884178	0.0384977
0.0362203	0.0107473	0.0394455
0.0325635	0.0123077	0.0390834
0.0290391	0.00882545	0.0386692
0.0316746	0.0129632	0.0390117
0.0306393	0.00986342	0.0387814
0.0313936	0.010862	0.0388631
0.0196724	0.0110813	0.0371704
0.0277896	0.00773548	0.038438
0.0345842	0.012442	0.0394442
0.0362239	0.0093948	0.0395028
0.0233453	0.0105289	0.0378464
0.0279578	0.010577	0.0384328
0.0336436	0.0117617	0.0391792
0.023218	0.00927727	0.037714
0.034983	0.00731906	0.0393977
0.0346935	0.0109961	0.0393627
0.0258908	0.012289	0.0381254
0.0215885	0.00980811	0.0376134
0.0357667	0.0105993	0.0394314
0.0293081	0.0103782	0.0386083
0.0280355	0.0115457	0.0384926
0.0252017	0.00667446	0.0380358
0.0348721	0.00840427	0.0393842
0.0287482	0.0116275	0.038495
0.0241373	0.0116354	0.0379463
0.028363	0.0102529	0.0384587
0.0349524	0.00797478	0.0394382
0.0333304	0.00973483	0.0392013
0.0316136	0.0105731	0.0388799
0.035124	0.0062227	0.0394266
0.0331338	0.0101765	0.0391422
0.0273164	0.00893455	0.0383128
0.0297558	0.00722173	0.0387198
0.0335665	0.010048	0.0392102
0.0321095	0.0070851	0.0389791
0.0342246	0.00517864	0.0392112
0.0285711	0.0117159	0.0384685
0.0346422	0.00771416	0.0393474
0.0329084	0.0121785	0.0390926
0.0269562	0.013637	0.0382692
0.0199225	0.0116346	0.0374468
0.0269544	0.00514456	0.0382805
0.03058	0.0125885	0.0387677
0.0343181	0.0110794	0.0392737
0.0280041	0.0112335	0.0383446
0.0350179	0.0109624	0.0393966
0.0338407	0.0130008	0.0392573
0.0340568	0.0133443	0.0393186
0.023818	0.00772956	0.0379157
0.0333315	0.0114	0.0391234
0.021309	0.00955937	0.0376202
0.0273069	0.00578093	0.0384136
0.0332953	0.00928069	0.0391703
0.0328767	0.0106351	0.0390646
0.0244862	0.00861193	0.0378268
0.0143719	0.013161	0.0367365
0.0267981	0.0107426	0.038295
0.0402186	0.00820298	0.0401321
0.035957	0.00804654	0.0395171
0.032341	0.0123154	0.0390172
0.0292422	0.0120893	0.0386444
0.0322057	0.00903989	0.0390017
0.0274303	0.0125467	0.0382748
0.0240026	0.0123796	0.0377979
0.0239568	0.00996967	0.0379356
0.0266807	0.00568203	0.038221
0.0265721	0.012895	0.0383592
0.0220237	0.0100291	0.0376453
0.0330788	0.00947154	0.0391341
0.0330634	0.00594572	0.0390976
0.0373094	0.0106375	0.0396418
0.0330493	0.00662419	0.0390778
0.0179904	0.0131537	0.0370543
0.0256334	0.00616722	0.0380403
0.0358481	0.0116649	0.0395018
0.0308869	0.0124021	0.0388317
0.0239204	0.0126229	0.0378581
0.0313416	0.0127053	0.0389093
0.0400399	0.0134192	0.040099
0.0350111	0.0127144	0.0394069
0.0295739	0.0122071	0.0387316
0.0206452	0.0103141	0.0373816
0.0253302	0.00883822	0.0380899
0.03814	0.014171	0.0398833
0.0352898	0.00758196	0.0393857
0.0284341	0.011586	0.0385516
0.032246	0.0129737	0.0390934
0.0269233	0.0129764	0.0382722
0.0146978	0.00554203	0.0368007
0.0276327	0.00783957	0.0383662
0.0343972	0.00970922	0.0392486
0.0298924	0.0112339	0.0386647
0.028277	0.0113883	0.0383985
0.0258101	0.0108723	0.0381116
0.0258282	0.0103724	0.0382024
0.0209992	0.00905991	0.0375566
0.0287523	0.00948663	0.0385193
0.0243334	0.00700607	0.0378737
0.0335545	0.00899198	0.0391999
0.0279385	0.00804499	0.0385443
0.0301671	0.00746472	0.0387536
0.0261367	0.0112893	0.0381996
0.042302	0.00690343	0.0403002
0.0354695	0.0103217	0.0394929
0.0357464	0.00635065	0.0394496
0.0317123	0.00682058	0.0389229
0.0326245	0.00901785	0.0390753
0.0342398	0.0100022	0.0392917
0.0311438	0.00559778	0.0388899
0.0347194	0.0119581	0.0393007
0.0304357	0.00989783	0.0387478
0.0275637	0.0091864	0.0383054
0.0270199	0.00879277	0.038278
0.0282635	0.00943241	0.0384311
0.0337482	0.00523061	0.0392083
0.0224612	0.00955063	0.0376803
0.0237602	0.0101675	0.0378125
0.0293117	0.00870532	0.0386142
0.0291912	0.00870302	0.0385325
0.0262603	0.0117965	0.0381576
0.0277466	0.0103272	0.0383942
0.0325186	0.00943232	0.039112
0.0357417	0.0109798	0.0394753
0.0290476	0.0105342	0.0386288
0.0268407	0.0131987	0.0383407
0.0296805	0.0122612	0.0386529
0.021103	0.0112691	0.0374769
0.0256484	0.0102844	0.0380762
0.0306161	0.00954389	0.0387651
0.0245499	0.0111736	0.0378717
0.0309148	0.00901551	0.0388223
0.0261121	0.0113206	0.0381776
0.0212714	0.0131846	0.037599
0.0318743	0.0108764	0.0389754
0.0304189	0.0126425	0.0387934
0.0350373	0.0100096	0.0394856
0.0277342	0.00958314	0.0383994
0.0373282	0.0127554	0.0398258
0.029407	0.00950903	0.038612
0.020948	0.0122248	0.0375295
0.027911	0.00834655	0.038386
0.036503	0.00600916	0.0395996
0.0341936	0.0129436	0.0392399
0.0295408	0.00908857	0.0386668
0.0261167	0.0119146	0.0382597
0.0328998	0.0127967	0.0391411
0.0318038	0.00944161	0.0390173
0.0287117	0.0124825	0.0384675
0.0383894	0.0129107	0.0398747
0.0255186	0.00612334	0.0380341
0.0276608	0.0127894	0.0384515
0.02504	0.00894175	0.0380077
0.0268074	0.0102024	0.0382445
0.0391972	0.0107857	0.0399989
0.0282857	0.00823266	0.0384873
0.0333324	0.0136663	0.0391959
0.0321595	0.00790577	0.0390765
0.0264976	0.0109559	0.0381205
0.024341	0.0113652	0.0379114
0.0330676	0.0123963	0.0392087
0.0311813	0.0128427	0.0388632
0.0340806	0.0120562	0.0392673
0.0124551	0.00868669	0.036262
0.0268014	0.0134563	0.038308
0.027016	0.0116335	0.0383623
0.0339422	0.00957113	0.0392168
0.0241476	0.00831842	0.0379381
0.0362809	0.0101497	0.0395526
0.0347881	0.00762494	0.0393058
0.0311003	0.00982048	0.0388865
0.0281477	0.00929764	0.0384026
0.0312791	0.0113428	0.0389224
0.0330306	0.0100743	0.039162
0.0175923	0.0137538	0.0369546
0.0306972	0.00992913	0.0388742
0.0382569	0.00897223	0.039766
0.0297705	0.0149612	0.0386419
0.0272036	0.0126341	0.0383232
0.0265921	0.011688	0.0382538
0.0350742	0.00412638	0.0391992
0.027027	0.0116903	0.0383099
0.0333456	0.0114455	0.0391113
0.0262809	0.0121923	0.038184
0.0296243	0.0091975	0.038697
0.0326494	0.00495243	0.0390528
0.0319098	0.00660406	0.0389342
0.0328713	0.00843276	0.0391227
0.0266143	0.00857027	0.0382157
0.0252757	0.0111246	0.0381371
0.031953	0.00555023	0.0390745
0.0335397	0.0111442	0.039284
0.027348	0.00837391	0.0382832
0.0277097	0.0105894	0.038371
0.0342777	0.0107516	0.0393924
0.0371084	0.0113891	0.0396845
0.0269632	0.0119661	0.0382731
0.0293196	0.00870889	0.038653
0.028238	0.0112314	0.0384756
0.0331866	0.0101924	0.0391023
0.0280712	0.0109519	0.0384266
0.0263716	0.0096167	0.0382418
0.0313695	0.0105547	0.038896
0.0264339	0.0112659	0.0382094
0.0257189	0.00951372	0.0381109
0.0305402	0.0128377	0.0387235
0.0194122	0.0110299	0.0373746
0.0356437	0.0112839	0.0395085
0.0331495	0.0113634	0.0392098
0.018613	0.0101214	0.0370884
0.0387607	0.010161	0.0399739
0.0199077	0.0103747	0.0373181
0.0292602	0.0107564	0.0385399
0.0309452	0.0104138	0.0388235
0.0305536	0.0120531	0.0386943
0.0323131	0.0100686	0.0390272
0.0325536	0.0120282	0.0390554
0.0456331	0.0088792	0.0407677
0.0301628	0.0102006	0.0386818
0.03487	0.0066798	0.0394469
0.0192222	0.0100478	0.037336
0.0268623	0.0124761	0.0383078
0.0251775	0.00824154	0.0381053
0.0272055	0.00859651	0.038363
0.0354728	0.00907164	0.0395196
0.0268613	0.0106185	0.0382302
0.0157425	0.00542237	0.0368663
0.0237955	0.0100958	0.0378169
0.0347123	0.00996005	0.0393477
0.0268989	0.00805329	0.038219
0.025604	0.0123818	0.0380458
0.0409281	0.00450159	0.0403004
0.0280886	0.01134	0.0384524
0.0332235	0.00948584	0.0391375
0.0295151	0.00991022	0.0386417
0.0262288	0.00714295	0.0382575
0.0338978	0.00971058	0.0392245
0.0305356	0.00657638	0.0387173
0.0309156	0.00639968	0.0387888
0.0358005	0.0131923	0.0394534
0.021687	0.00818469	0.0375161
0.0322737	0.0071531	0.0389955
0.039816	0.00759465	0.0400191
0.0420072	0.0116145	0.0403186
0.0281703	0.00477324	0.0384621
0.0304334	0.00776007	0.0387152
0.0390862	0.00829277	0.0398729
0.0291812	0.0118417	0.0386417
0.0289728	0.0129098	0.0385467
0.0342848	0.00804784	0.0392617
0.0387573	0.00882524	0.0398762
0.0191028	0.00845552	0.037201
0.0380904	0.00793416	0.0398789
0.0241946	0.0150434	0.0379004
0.0363316	0.0113137	0.0395744
0.0354996	0.0105235	0.0395509
0.0318459	0.00988614	0.0389667
0.0314663	0.00950861	0.0389271
0.0166401	0.00932761	0.036871
0.0237741	0.00904501	0.0378111
0.01912	0.0134544	0.0372365
0.0259117	0.0101421	0.0381341
0.0279316	0.0114853	0.0384532
0.0305184	0.0131845	0.038864
0.0232568	0.00659579	0.0377545
0.0312505	0.00936985	0.0389426
0.0368036	0.0112172	0.0396518
0.0432333	0.0107545	0.0409048
0.0298508	0.0116395	0.0388083
0.0323579	0.00907626	0.0390957
0.0247038	0.00860354	0.037941
0.0348535	0.00856404	0.0394026
0.0200202	0.00885883	0.0372831
0.0353714	0.00449593	0.0394811
0.0281524	0.0119929	0.0385372
0.0322634	0.0136277	0.0390402
0.0261541	0.00978854	0.0381823
0.02852	0.010313	0.0385614
0.0302651	0.00793786	0.0387543
0.0282164	0.00518484	0.038525
0.0271036	0.013081	0.0384015
0.0212553	0.00659528	0.0375593
0.0315378	0.0136485	0.0389032
0.033398	0.00591856	0.0391281
0.027944	0.0132585	0.038412
0.0294367	0.00840819	0.0386459
0.0303385	0.0107164	0.038783
0.0324909	0.0110431	0.0389973
0.0305315	0.0133288	0.038684
0.0301658	0.0133729	0.0386905
0.0190809	0.011044	0.0371644
0.0274216	0.00829713	0.0383196
0.0344323	0.0122944	0.039325
0.027604	0.011364	0.0383597
0.0290562	0.0117339	0.0386294
0.019056	0.00718894	0.0371815
0.0380027	0.00411895	0.0398061
0.0302825	0.0117597	0.0387314
0.0238792	0.00611165	0.0379221
0.0370159	0.0102161	0.0396111
0.0304688	0.012641	0.0387682
0.0255359	0.00871723	0.0381657
0.0221165	0.00738743	0.0377211
0.032449	0.0120982	0.0390525
0.0315119	0.0124578	0.0388971
0.0241161	0.0114963	0.0378903
0.0298639	0.00642477	0.0387202
0.0297046	0.00866574	0.0386979
0.0276879	0.013125	0.0384655
0.0361877	0.0130845	0.0394403
0.0266636	0.00781082	0.0383189
0.0317749	0.00547541	0.0389942
0.0371471	0.0088666	0.039678
0.0291098	0.0102304	0.0385642
0.0385287	0.011027	0.0398071
0.0314467	0.0113523	0.0389941
0.031845	0.012023	0.0389258
0.0347485	0.0106269	0.0393455
0.0290011	0.0111665	0.0384875
0.0382516	0.00854174	0.0398353
0.0272564	0.00905182	0.0383663
0.0288422	0.0125614	0.0386202
0.0359599	0.0119319	0.0393836
0.0193263	0.0115101	0.0372259
0.027567	0.0114317	0.0383512
0.0216344	0.00756526	0.0375192
0.0239132	0.0115334	0.0378295
0.0276392	0.013027	0.0383988
0.0203107	0.00768592	0.0373103
0.0216886	0.0105411	0.0376531
0.0333548	0.0049624	0.0391395
0.0339622	0.00548452	0.039236
0.0247316	0.0116156	0.0380057
0.0342321	0.013356	0.0394401
0.0270879	0.00935768	0.0382871
0.0240659	0.00655421	0.0379402
0.0319232	0.0126117	0.0389253
0.036246	0.0088813	0.0396132
0.0371334	0.00435817	0.0397564
0.0235381	0.00751898	0.0378876
0.0249719	0.0056788	0.038109
0.0326282	0.00947012	0.0390483
0.0301856	0.00942601	0.0387237
0.0251035	0.0102922	0.0380684
0.0297077	0.0121934	0.0386815
0.0306838	0.0103247	0.0388343
0.0296174	0.0140472	0.038675
0.0325637	0.00765081	0.0390319
0.031702	0.0115275	0.0389362
0.0218161	0.0110193	0.0375514
0.0302261	0.0106637	0.0387801
0.0209541	0.0123082	0.0374695
0.0323635	0.00676147	0.0390224
0.0280669	0.0102542	0.0384842
0.0251832	0.0117058	0.0380195
0.0337989	0.0128517	0.0392457
0.0328241	0.0122973	0.0391993
0.0323694	0.0120454	0.0391077
0.0225355	0.0151243	0.0377241
0.0285177	0.0113809	0.0384607
0.0330289	0.0103686	0.0391337
0.0247857	0.00801898	0.0379485
0.0279132	0.0109093	0.0384416
0.0280426	0.0108008	0.038493
0.0342627	0.00834678	0.03927
0.0287762	0.00354696	0.0385585
0.0286335	0.00846377	0.0384991
0.022053	0.0110077	0.0377196
0.0316909	0.00930423	0.0389049
0.0354152	0.0123929	0.0393889
0.0355234	0.00601198	0.039484
0.0325706	0.0113829	0.0391249
0.0346586	0.0105049	0.0393691
0.0310299	0.00858386	0.0388497
0.0241709	0.0131676	0.0378916
0.0242604	0.00874315	0.0379474
0.0350307	0.0140923	0.0393131
0.0359633	0.0101785	0.0395282
0.0244178	0.00639495	0.0380498
0.0328695	0.00911021	0.0390993
0.029171	0.00944588	0.0386091
0.0314779	0.00797474	0.0389412
0.0363923	0.0127536	0.0396005
0.0259851	0.00675972	0.0381966
0.0324966	0.012709	0.039095
0.0290861	0.0113987	0.0385595
0.0303532	0.010015	0.0387121
0.028952	0.0107553	0.0385691
0.0208005	0.0112265	0.0373923
0.027604	0.0109575	0.03838
0.0367659	0.0120253	0.0396463
0.0289414	0.00893053	0.03854
0.0396006	0.0103693	0.0399396
0.0337655	0.0108545	0.0392097
0.0262948	0.009956	0.0381945
0.0332194	0.0110716	0.0390644
0.0298496	0.0114029	0.0386348
0.0233896	0.0111182	0.0378473
0.0336371	0.0128518	0.039204
0.0338104	0.00733238	0.0391676
0.0372078	0.00697917	0.0396545
0.0341829	0.0105089	0.0392557
0.0252192	0.00923772	0.0380844
0.0358611	0.0108907	0.0395765
0.0272481	0.0144311	0.0384195
0.0283942	0.0103227	0.0384143
0.0346318	0.00878906	0.039322
0.0375909	0.00948044	0.0396925
0.0251767	0.0084538	0.0380832
0.0306861	0.00817117	0.0387631
0.0342372	0.00690801	0.0392718
0.0327514	0.00964477	0.0391135
0.0223086	0.00883781	0.037735
0.0330589	0.0108087	0.0391261
0.0233918	0.0108526	0.0378033
0.0349552	0.0106987	0.0394176
0.0217263	0.00929199	0.0376408
0.0320543	0.00875127	0.0389788
0.0284111	0.00992554	0.0384688
0.030949	0.00712965	0.0388699
0.0343371	0.0119397	0.039239
0.0349113	0.00777107	0.0393835
0.0328449	0.0133252	0.039187
0.0190303	0.00467132	0.0371096
0.0284445	0.00701751	0.0385239
0.0302701	0.0103015	0.0387686
0.0262479	0.00968963	0.0381801
0.027083	0.0116386	0.0383651
0.0243873	0.0131147	0.0379495
0.0326212	0.00996408	0.0390673
0.026124	0.0104105	0.0382474
0.0266692	0.0117428	0.0382149
0.0263345	0.0124013	0.0381985
0.0383917	0.00911555	0.0397709
0.0292561	0.00998049	0.0385872
0.0360851	0.0106026	0.0395472
0.0343092	0.00832881	0.0392891
0.0409165	0.0108477	0.0402017
0.0322752	0.0111247	0.0389558
0.0265285	0.0104037	0.0382046
0.0358508	0.00881527	0.0395657
0.0191176	0.0129118	0.0372756
0.0341817	0.0122002	0.0392474
0.0298193	0.011745	0.0386661
0.0380761	0.0111106	0.0397641
0.0367485	0.00980496	0.0396323
0.0253218	0.010744	0.0380583
0.0300974	0.0100202	0.0387528
0.0373691	0.0153372	0.0396623
0.0354795	0.0099424	0.0394571
0.0253453	0.0117459	0.0380757
0.032373	0.0142457	0.0390458
0.0229528	0.00943072	0.0377816
0.0344103	0.00851545	0.0392798
0.03	0.00715106	0.0387204
0.0298181	0.0111242	0.0387141
0.0285452	0.00550802	0.0385335
0.0284281	0.0126376	0.0383924
0.0310881	0.0100045	0.0389063
0.0250968	0.0134152	0.0381243
0.0326906	0.00968656	0.0390748
0.0188316	0.00895245	0.0371313
0.0261553	0.0128003	0.0381997
0.0379257	0.00960483	0.0398042
0.0321536	0.00872943	0.0389784
0.0417988	0.00689711	0.0402693
0.031856	0.00699619	0.0388874
0.0312933	0.00851929	0.03892
0.0299915	0.0111504	0.038786
0.0298167	0.00836332	0.0386613
0.0321556	0.00445546	0.0388912
0.0366818	0.00945835	0.0396349
0.0300309	0.0103025	0.0387979
0.0265573	0.0104046	0.0382517
0.0285981	0.00686898	0.0385672
0.0350267	0.0103298	0.0393271
0.0274313	0.0115317	0.0383642
0.0347541	0.0120101	0.0394519
0.0311002	0.0117333	0.038941
0.0311581	0.0132333	0.038891
0.0291886	0.0107521	0.0386156
0.0304083	0.0112246	0.0387715
0.0314478	0.0140038	0.038956
0.0308217	0.0108988	0.0387543
0.0315768	0.010811	0.0389854
0.0235499	0.0126799	0.0377693
0.0345686	0.00890483	0.0392725
0.0307911	0.00994999	0.0388159
0.0403316	0.0116794	0.0401279
0.0312901	0.0080003	0.0388668
0.0324497	0.00974353	0.0390224
0.0233985	0.0115596	0.0378539
0.036582	0.0115038	0.0396338
0.0318803	0.0136666	0.038971
0.0293184	0.00970223	0.0386429
0.0278624	0.0117277	0.0384625
0.0296871	0.0103981	0.0386324
0.0308659	0.0114989	0.0388082
0.0340238	0.00984784	0.0392682
0.0269978	0.00987578	0.0383261
0.0294828	0.0110786	0.0386968
0.0304879	0.00923546	0.0388066
0.0317019	0.0133278	0.0388988
0.0364536	0.0100892	0.0396251
0.0277276	0.0107943	0.0383572
0.0304178	0.00796429	0.038795
0.0372579	0.00858934	0.0396476
0.0308532	0.0117886	0.0388163
0.0403018	0.0101016	0.040144
0.0207264	0.00556521	0.0373513
0.029872	0.0101279	0.0386585
0.0350603	0.0111712	0.0394237
0.0284597	0.011842	0.0385609
0.0338432	0.0128109	0.0391674
0.0397276	0.0111393	0.0400702
0.0274028	0.00880196	0.0384718
0.0332362	0.0110815	0.0391107
0.0346852	0.00918794	0.0393481
0.0362359	0.00946688	0.0395988
0.0213283	0.0102195	0.0375239
0.0341601	0.00919329	0.0392374
0.0361331	0.0134214	0.0395721
0.03551	0.0131269	0.0395081
0.0195187	0.00773111	0.0373381
0.0324728	0.00773809	0.0390393
0.0266337	0.0112133	0.038163
0.0376648	0.0105061	0.0396992
0.0238882	0.0104587	0.0378771
0.027493	0.00918323	0.0383825
0.0353446	0.00965079	0.0393925
0.0277781	0.0133371	0.0383519
0.0329433	0.00868495	0.039097
0.0276924	0.00877982	0.0383702
0.0374842	0.00993113	0.0397055
0.0329736	0.0118464	0.0391694
0.0317698	0.0122536	0.0389369
0.0346573	0.010834	0.0393285
0.026145	0.0103988	0.0381784
0.0290797	0.008729	0.0385553
0.0316313	0.0149611	0.0389294
0.0319716	0.0121017	0.0390646
0.0288746	0.0101943	0.0384805
0.0323328	0.0112963	0.0390996
0.0236184	0.011728	0.0378933
0.0203464	0.0107191	0.0373782
0.0313922	0.0108266	0.0389029
0.0261318	0.0124107	0.038164
0.0378224	0.0092447	0.0398328
0.0324881	0.0119967	0.0390469
0.0373192	0.0115757	0.0397101
0.0400531	0.00715783	0.0399873
0.0270668	0.0100129	0.0383349
0.0280667	0.0117262	0.0384025
0.0309472	0.00923243	0.0388238
0.0281903	0.00737898	0.0385064
0.0333179	0.011436	0.0392234
0.0249425	0.00751767	0.0379731
0.0309698	0.00818247	0.0387813
0.0399633	0.0111416	0.0401343
0.0287638	0.0080266	0.0384991
0.0263553	0.0134768	0.0381749
0.0304102	0.00729546	0.038804
0.0347378	0.00920718	0.0393441
0.0196197	0.00977494	0.0372206
0.0365022	0.01548	0.0396217
0.0305127	0.0126798	0.0388408
0.0366369	0.00983133	0.0395925
0.0284152	0.0105646	0.0384697
0.0314678	0.00946432	0.0389026
0.0380649	0.00949414	0.039921
0.0305573	0.0119845	0.0387759
0.0288887	0.0136472	0.038482
0.0219343	0.0095892	0.0376324
0.0259891	0.00954907	0.0381694
0.0295694	0.00651699	0.038667
0.0327491	0.0123051	0.0390787
0.0297159	0.0112476	0.0386457
0.0278436	0.0104851	0.0384122
0.0358874	0.0118615	0.0394799
0.0253039	0.0137384	0.0380301
0.0313261	0.00328941	0.0389241
0.027975	0.0114019	0.0383742
0.0282152	0.00812866	0.0384978
0.030041	0.00986107	0.0387342
0.0245071	0.0069881	0.0380688
0.0304464	0.00871816	0.0387814
0.0226419	0.00830889	0.0377462
0.0253948	0.0109049	0.0380927
0.0249937	0.0126247	0.0379934
0.0276922	0.0115541	0.0383065
0.0279628	0.0138683	0.038435
0.0305662	0.00738403	0.0387492
0.0287651	0.00986357	0.0384964
0.0281762	0.0082085	0.0384382
0.0285607	0.00770147	0.0386208
0.0371442	0.0124034	0.0396991
0.0222045	0.0108855	0.0375944
0.0355733	0.00945902	0.0394748
0.0216301	0.00622989	0.0376207
0.0305193	0.0103716	0.038778
0.0308373	0.00772001	0.0388192
0.0295832	0.0106547	0.0386219
0.0329179	0.00919948	0.0391329
0.021714	0.0134821	0.0376333
0.0328368	0.0112734	0.0391908
0.032231	0.0102503	0.0390047
0.0322373	0.00951091	0.0390433
0.0256992	0.00904823	0.0380121
0.0317841	0.0147133	0.0391169
0.0145614	0.00719736	0.0366428
0.0305484	0.00597409	0.0388024
0.0237479	0.00805065	0.0378761
0.0267629	0.00698213	0.0381239
0.0258993	0.013852	0.0382059
0.0245824	0.00884378	0.0378831
0.0325683	0.0124109	0.039088
0.0355754	0.0100924	0.0395271
